comp,value_count,average_placement,group,grp_count,grp_placement
"Hecarim, Leona, Lillia, Nunu, Pyke, Sejuani, Talon, Taric, Yasuo",1,1.0,57,1,1.0
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Soraka, Sylas, TrainerDragon, Vladimir, Zoe",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Nunu, Olaf, Shen, Yasuo, Yone",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Leona, Thresh, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Sejuani, Talon, Twitch, Yasuo",1,1.0,8,1510,3.5462744438557023
"Bard, DragonBlue, Hecarim, Nunu, Soraka, Yasuo, Zoe",1,1.0,16,17,2.7058823529411766
"AoShin, DragonPurple, Ornn, Pyke, Soraka, Talon, Thresh",1,1.0,58,1,1.0
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Sona, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,4,2517,4.4410075294515465
"Bard, DragonBlue, Hecarim, Nunu, Ryze, Sejuani, Talon",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Nunu, Sejuani, Shen, Xayah, Yasuo",1,1.0,5,3028,3.5136094389641306
"AoShin, DragonPurple, Ornn, Pyke, Shen, Sylas, Talon",1,1.0,59,3,3.3333333333333335
"Bard, DragonBlue, Hecarim, Nunu, Sejuani, Yasuo, Yone, Zoe",1,1.0,16,17,2.7058823529411766
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Ryze, Sylas, TrainerDragon, Zoe",2,1.0,4,2517,4.4410075294515465
"Hecarim, Kayn, Sett, Shyvana, Swain, Xayah, Yasuo",1,1.0,56,70,4.7933693910256405
"Bard, DragonBlue, Hecarim, Nunu, Sejuani, Twitch, Yasuo, Zoe",1,1.0,60,1,1.0
"Bard, DragonBlue, Hecarim, Nunu, Sejuani, Twitch, Yasuo, Yone",1,1.0,8,1510,3.5462744438557023
