comp,value_count,average_placement,group,grp_count,grp_placement
"Bard, Illaoi, Lulu, Nami, Ornn, Qiyana, Soraka, Talon, Twitch, Varus",1,1.0,56,248,2.87224733621047
"AoShin, Bard, Nami, Ornn, Ryze, Soraka, Sylas, Zoe",2,1.0,3,551,3.258195157254249
"Bard, Corki, DragonPurple, Lulu, Nami, Sona, Sylas, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,11,910,3.7609500773702473
"AoShin, Bard, Gnar, LeeSin, Neeko, Ornn, Qiyana, Soraka, Yasuo",1,1.0,57,68,4.586206896551724
"Corki, Hecarim, Jinx, Lulu, Senna, Shen, Sona, TahmKench, TrainerDragon, Tristana",1,1.0,49,217,5.1494723443829695
"Corki, DragonBlue, Jinx, Sona, TahmKench, Tristana, Yasuo",1,1.0,62,1,1.0
"Bard, DragonBlue, Hecarim, Leona, Nunu, Pyke, Yasuo, Yone",1,1.0,63,196,3.745193206414797
"DragonPurple, Elise, Gnar, Neeko, Swain, Sylas, Twitch",1,1.0,64,2,4.0
"AoShin, Bard, Hecarim, Nunu, Ornn, Pyke, Qiyana",1,1.0,65,1,1.0
"AoShin, Bard, Hecarim, Nunu, Pyke, Soraka, Talon, Yasuo",1,1.0,66,1,1.0
"Bard, DragonBlue, Hecarim, Leona, Lulu, Nami, Nunu, Sejuani, Yasuo",1,1.0,63,196,3.745193206414797
"Bard, DragonBlue, Hecarim, Leona, Lulu, Nunu, Yasuo, Yone",1,1.0,63,196,3.745193206414797
"Corki, DragonBlue, Hecarim, Jinx, LeeSin, Nunu, Ornn, Sona, TahmKench",1,1.0,67,11,3.0625
"Bard, DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Twitch, Yasuo, Yone",1,1.0,68,29,4.133333333333334
"AoShin, Bard, Hecarim, Lillia, Ornn, Sylas, Yasuo, Zoe",1,1.0,3,551,3.258195157254249
"Corki, DragonBlue, Hecarim, Jinx, Nunu, Ornn, Sona, TahmKench",2,1.0,67,11,3.0625
"AoShin, Bard, Hecarim, Lillia, Lulu, Nunu, Ornn, Sona, Zoe",1,1.0,3,551,3.258195157254249
"Corki, DragonBlue, Jinx, Ornn, Sona, Soraka, TahmKench, Zoe",1,1.0,69,1,1.0
"AoShin, Bard, Hecarim, Lillia, Lulu, Ornn, Soraka, Sylas, Zoe",1,1.0,3,551,3.258195157254249
"Bard, DragonBlue, Hecarim, Lulu, Neeko, Nunu",1,1.0,70,1,1.0
"Bard, DragonBlue, Hecarim, Lulu, Nunu, Talon, Twitch, Yasuo",1,1.0,68,29,4.133333333333334
"Corki, DragonBlue, Illaoi, Lulu, Nunu, Sona, TahmKench",1,1.0,71,1,1.0
"DragonPurple, Elise, Gnar, Neeko, Soraka, Sylas, Yasuo",1,1.0,14,1037,4.867178381364635
"Bard, DragonBlue, Hecarim, Pyke, Sejuani, Soraka, Talon, Yasuo",1,1.0,63,196,3.745193206414797
"Bard, DragonBlue, Jinx, Lulu, Ornn, Sona, TahmKench, TrainerDragon, Tristana",1,1.0,11,910,3.7609500773702473
"Bard, DragonBlue, Olaf, Shen, Soraka, Yasuo, Yone",1,1.0,72,1,1.0
"Corki, DragonGreen, Lulu, Senna, Sona, TahmKench, TrainerDragon, Tristana",1,1.0,73,1,1.0
"AoShin, Bard, Hecarim, Ornn, Pyke, Ryze, Sona, Sylas, Yasuo, Zoe",1,1.0,3,551,3.258195157254249
"Bard, DragonBlue, DragonGold, Hecarim, Pyke, Thresh, Yasuo",1,1.0,74,1,1.0
"AoShin, Bard, Hecarim, Ornn, Pyke, Shen, Talon, Xayah",1,1.0,75,1,1.0
"AoShin, Bard, Hecarim, Lulu, Nami, Ornn, Sylas, Zoe",1,1.0,3,551,3.258195157254249
"Bard, DragonBlue, Hecarim, Lillia, Lulu, Nunu, Yasuo, Yone",2,1.0,63,196,3.745193206414797
"Bard, DragonBlue, Nunu, Soraka, Talon, Twitch, Yasuo, Yone",1,1.0,76,1,1.0
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Yasuo, Yone",6,1.0,63,196,3.745193206414797
"Corki, DragonBlue, Jinx, Ornn, Sona, TahmKench, Yasuo, Zoe",1,1.0,77,1,1.0
"Bard, DragonBlue, Nunu, Pyke, Soraka, Sylas, Thresh, Yasuo",1,1.0,78,1,1.0
"Bard, DragonBlue, Nunu, Pyke, Qiyana, Sejuani, Yasuo, Yone",1,1.0,63,196,3.745193206414797
"AoShin, Bard, Gnar, Lulu, Neeko, Ornn, Sona, Soraka",1,1.0,57,68,4.586206896551724
"AoShin, Bard, Neeko, Shyvana, Soraka, Yasuo, Zoe",1,1.0,3,551,3.258195157254249
"Bard, DragonBlue, Leona, Nunu, Pyke, Talon, Yasuo, Yone",1,1.0,63,196,3.745193206414797
"DragonPurple, Elise, Gnar, Neeko, Pyke, Soraka, Thresh, Yasuo",1,1.0,14,1037,4.867178381364635
"Bard, DragonBlue, Leona, Lulu, Nunu, Soraka, Talon, Yasuo",1,1.0,79,2,1.5
"Bard, DragonBlue, Hecarim, Nami, Nunu, Sejuani, Yasuo, Yone",1,1.0,63,196,3.745193206414797
"Corki, Hecarim, Neeko, Ornn, Xayah, Yasuo",1,1.0,80,1,1.0
"Bard, DragonBlue, Hecarim, Nunu, Talon, Yasuo, Yone, Zoe",1,1.0,81,19,2.7384615384615385
"Corki, DragonBlue, Lulu, Ornn, Sona, TahmKench, TrainerDragon, Tristana, Yasuo",1,1.0,49,217,5.1494723443829695
"AoShin, Bard, Neeko, Ornn, Ryze, Soraka, Sylas, Zoe",1,1.0,3,551,3.258195157254249
"Corki, DragonBlue, Jinx, Ornn, Sona, TahmKench, Yasuo, Yone",1,1.0,82,45,4.143402777777778
"Corki, DragonBlue, Heimerdinger, Lulu, Nunu, Sona, Soraka, TrainerDragon, Yasuo",1,1.0,83,1,1.0
"DragonPurple, Elise, Gnar, Neeko, Ornn, Pyke, Soraka, Thresh, Yasuo",1,1.0,14,1037,4.867178381364635
"Bard, DragonBlue, Hecarim, Nunu, Ryze, Sejuani, Yasuo, Yone",1,1.0,63,196,3.745193206414797
"Corki, DragonBlue, Ornn, Pyke, Sona, Soraka, TahmKench, Yasuo",1,1.0,84,2,1.5
"DragonPurple, Elise, Gnar, Neeko, Ornn, Soraka, Thresh",1,1.0,14,1037,4.867178381364635
